Datetime,Tweet Id,Location,Username,Text,remove_user,normalisasi,case_folding,tokenisasi,stopword_removal,stemming,scores,compound,sentimen
2022-10-10 10:10:35+00:00,1.58E+23,,AldimasJimanto2,b'@indosupporter Kejadiannya sama kaya demo RUU KPK dan RUU KUHP di 2019 dan 2020 kemarin kembali dan lagi\xc2\xb2 diulangi kesalahan polisi (bukan oknum) emang dah institusi tersebut diciptakan untuk membunuh rakyat bukan mengayomi',b' Kejadiannya sama kaya demo RUU KPK dan RUU KUHP di 2019 dan 2020 kemarin kembali dan lagi\xc2\xb2 diulangi kesalahan polisi (bukan oknum) emang dah institusi tersebut diciptakan untuk membunuh rakyat bukan mengayomi', Kejadiannya sama kaya demo RUU KPK dan RUU KUHP dan kemarin kembali dan lagi diulangi kesalahan polisi bukan oknum emang dah institusi tersebut diciptakan untuk membunuh rakyat bukan mengayomi , kejadiannya sama kaya demo ruu kpk dan ruu kuhp dan kemarin kembali dan lagi diulangi kesalahan polisi bukan oknum emang dah institusi tersebut diciptakan untuk membunuh rakyat bukan mengayomi ,"['kejadiannya', 'sama', 'kaya', 'demo', 'ruu', 'kpk', 'dan', 'ruu', 'kuhp', 'dan', 'kemarin', 'kembali', 'dan', 'lagi', 'diulangi', 'kesalahan', 'polisi', 'bukan', 'oknum', 'emang', 'dah', 'institusi', 'tersebut', 'diciptakan', 'untuk', 'membunuh', 'rakyat', 'bukan', 'mengayomi']","['kejadiannya', 'kaya', 'demo', 'ruu', 'kpk', 'ruu', 'kuhp', 'kemarin', 'diulangi', 'kesalahan', 'polisi', 'oknum', 'emang', 'dah', 'institusi', 'diciptakan', 'membunuh', 'rakyat', 'mengayomi']",jadi kaya demo ruu kpk ruu kuhp kemarin ulang salah polisi oknum emang dah institusi cipta bunuh rakyat ayom,"{'neg': 0.302, 'neu': 0.675, 'pos': 0.023, 'compound': -0.9607}",-0.9607,negatif
2022-10-10 10:05:55+00:00,1.58E+23,Wc umum,ahongisme_,b'Aksi demonstrasi saat penolakan RUU KUHP di Jakarta tahun 2019. Gas air mata basi ditembakan ke arah demostran saat itu para demostran mengalami asfiksia dan keracunan meski diruang terbuka. Kemudian dilakukan kembali didalam stadion yang ruangnya semi terbuka. Pembunuhan massal!',b'Aksi demonstrasi saat penolakan RUU KUHP di Jakarta tahun 2019. Gas air mata basi ditembakan ke arah demostran saat itu para demostran mengalami asfiksia dan keracunan meski diruang terbuka. Kemudian dilakukan kembali didalam stadion yang ruangnya semi terbuka. Pembunuhan massal!', Aksi demonstrasi saat penolakan RUU KUHP Jakarta tahun Gas air mata basi ditembakan arah demostran saat itu para demostran mengalami asfiksia dan keracunan meski diruang terbuka Kemudian dilakukan kembali didalam stadion yang ruangnya semi terbuka Pembunuhan massal , aksi demonstrasi saat penolakan ruu kuhp jakarta tahun gas air mata basi ditembakan arah demostran saat itu para demostran mengalami asfiksia dan keracunan meski diruang terbuka kemudian dilakukan kembali didalam stadion yang ruangnya semi terbuka pembunuhan massal ,"['aksi', 'demonstrasi', 'saat', 'penolakan', 'ruu', 'kuhp', 'jakarta', 'tahun', 'gas', 'air', 'mata', 'basi', 'ditembakan', 'arah', 'demostran', 'saat', 'itu', 'para', 'demostran', 'mengalami', 'asfiksia', 'dan', 'keracunan', 'meski', 'diruang', 'terbuka', 'kemudian', 'dilakukan', 'kembali', 'didalam', 'stadion', 'yang', 'ruangnya', 'semi', 'terbuka', 'pembunuhan', 'massal']","['aksi', 'demonstrasi', 'penolakan', 'ruu', 'kuhp', 'jakarta', 'gas', 'air', 'mata', 'basi', 'ditembakan', 'arah', 'demostran', 'demostran', 'mengalami', 'asfiksia', 'keracunan', 'diruang', 'terbuka', 'didalam', 'stadion', 'ruangnya', 'semi', 'terbuka', 'pembunuhan', 'massal']",aksi demonstrasi tolak ruu kuhp jakarta gas air mata basi tembak arah demostran demostran alami asfiksia racun ruang buka dalam stadion ruang semi buka bunuh massal,"{'neg': 0.306, 'neu': 0.45, 'pos': 0.243, 'compound': -0.1779}",-0.1779,negatif
2022-10-10 09:15:32+00:00,1.58E+22,,jeffry84747972,b'Ayo dukung RUU KUHP di sah kan https://t.co/nB6sOTaS2T',b'Ayo dukung RUU KUHP di sah kan https://t.co/nB6sOTaS2T', Ayo dukung RUU KUHP sah kan , ayo dukung ruu kuhp sah kan ,"['ayo', 'dukung', 'ruu', 'kuhp', 'sah', 'kan']","['ayo', 'dukung', 'ruu', 'kuhp', 'sah']",ayo dukung ruu kuhp sah,"{'neg': 0.066, 'neu': 0.829, 'pos': 0.106, 'compound': 0.2716}",0.2716,positif
2022-10-10 08:47:29+00:00,1.58E+23,Jl. H.R Rasuna Said Kav.6-7,djppkemenkumham,"b'#SahabatPP, Direktorat Perancangan Peraturan Perundang-undangan menyelenggarakan persiapan Rapat Panja Pembahasan Rancangan Undang-Undang tentang Kitab Undang-Undang Hukum Pidana (RUU KUHP) dengan Komisi III DPR RI, Senin (10/10/2022)\n\n#DitjenppKemenkumham \n#KumhamSemakinPasti https://t.co/ueaVhWEwG2'","b'#SahabatPP, Direktorat Perancangan Peraturan Perundang-undangan menyelenggarakan persiapan Rapat Panja Pembahasan Rancangan Undang-Undang tentang Kitab Undang-Undang Hukum Pidana (RUU KUHP) dengan Komisi III DPR RI, Senin (10/10/2022)\n\n#DitjenppKemenkumham \n#KumhamSemakinPasti https://t.co/ueaVhWEwG2'", SahabatPP Direktorat Perancangan Peraturan Perundang undangan menyelenggarakan persiapan Rapat Panja Pembahasan Rancangan Undang Undang tentang Kitab Undang Undang Hukum Pidana RUU KUHP dengan Komisi DPR Senin DitjenppKemenkumham KumhamSemakinPasti , sahabatpp direktorat perancangan peraturan perundang undangan menyelenggarakan persiapan rapat panja pembahasan rancangan undang undang tentang kitab undang undang hukum pidana ruu kuhp dengan komisi dpr senin ditjenppkemenkumham kumhamsemakinpasti ,"['sahabatpp', 'direktorat', 'perancangan', 'peraturan', 'perundang', 'undangan', 'menyelenggarakan', 'persiapan', 'rapat', 'panja', 'pembahasan', 'rancangan', 'undang', 'undang', 'tentang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'dengan', 'komisi', 'dpr', 'senin', 'ditjenppkemenkumham', 'kumhamsemakinpasti']","['sahabatpp', 'direktorat', 'perancangan', 'peraturan', 'perundang', 'undangan', 'menyelenggarakan', 'persiapan', 'rapat', 'panja', 'pembahasan', 'rancangan', 'undang', 'undang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'ruu', 'kuhp', 'komisi', 'dpr', 'senin', 'ditjenppkemenkumham', 'kumhamsemakinpasti']",sahabatpp direktorat ancang atur undang undang selenggara siap rapat panja bahas rancang undang undang kitab undang undang hukum pidana ruu kuhp komisi dpr senin ditjenppkemenkumham kumhamsemakinpasti,"{'neg': 0.228, 'neu': 0.403, 'pos': 0.369, 'compound': 0.2732}",0.2732,positif
2022-10-10 07:12:21+00:00,1.58E+23,"Nusa Tenggara Barat, Indonesia",demokratos21,b'RUU KUHP Membantu Wujudkan Indonesia Maju https://t.co/OTejqvl2Ru',b'RUU KUHP Membantu Wujudkan Indonesia Maju https://t.co/OTejqvl2Ru', RUU KUHP Membantu Wujudkan Indonesia Maju , ruu kuhp membantu wujudkan indonesia maju ,"['ruu', 'kuhp', 'membantu', 'wujudkan', 'indonesia', 'maju']","['ruu', 'kuhp', 'membantu', 'wujudkan', 'indonesia', 'maju']",ruu kuhp bantu wujud indonesia maju,"{'neg': 0.275, 'neu': 0.659, 'pos': 0.066, 'compound': -0.743}",-0.743,negatif
2022-10-10 06:56:53+00:00,1.58E+23,"Tasikmalaya City, West Java",4DemocracyID,"b'((LIVE)) #AksiSejutaBuruh Menuntut :\n\n1. Batalkan Kenaikan Harga BBM\n2. Cabut UU Cipta Kerja\n3. Tolak RUU KUHP\n\ndi Kawasan Patung Kuda, Jakarta Senin (10/10/2022) https://t.co/gJRapldKyO lewat \n@FacebookWatch'","b'((LIVE)) #AksiSejutaBuruh Menuntut :\n\n1. Batalkan Kenaikan Harga BBM\n2. Cabut UU Cipta Kerja\n3. Tolak RUU KUHP\n\ndi Kawasan Patung Kuda, Jakarta Senin (10/10/2022) https://t.co/gJRapldKyO lewat \n'", LIVE AksiSejutaBuruh Menuntut Batalkan Kenaikan Harga BBM Cabut Cipta Kerja Tolak RUU KUHP ndi Kawasan Patung Kuda Jakarta Senin lewat , live aksisejutaburuh menuntut batalkan kenaikan harga bbm cabut cipta kerja tolak ruu kuhp ndi kawasan patung kuda jakarta senin lewat ,"['live', 'aksisejutaburuh', 'menuntut', 'batalkan', 'kenaikan', 'harga', 'bbm', 'cabut', 'cipta', 'kerja', 'tolak', 'ruu', 'kuhp', 'ndi', 'kawasan', 'patung', 'kuda', 'jakarta', 'senin', 'lewat']","['live', 'aksisejutaburuh', 'menuntut', 'batalkan', 'kenaikan', 'harga', 'bbm', 'cabut', 'cipta', 'kerja', 'tolak', 'ruu', 'kuhp', 'ndi', 'kawasan', 'patung', 'kuda', 'jakarta', 'senin']",live aksisejutaburuh tuntut batal naik harga bbm cabut cipta kerja tolak ruu kuhp ndi kawasan patung kuda jakarta senin,"{'neg': 0.155, 'neu': 0.802, 'pos': 0.044, 'compound': -0.7003}",-0.7003,negatif
2022-10-10 06:12:00+00:00,1.58E+23,"Jakarta Barat, DKI Jakarta",SonoraFM92,"b'13.06 #LiputanSONORA - Siang ini, Massa Buruh dari berbagi Serikat dan Federasi Buruh berunjuk rasa di kawasan Patung Kuda Jakpus. Mereka meminta pencabutan UU Omnibus Law Cipta Kerja, Batalkan Kenaikan Harga BBM dan Tolak RUU KUHP.\nby @SaortuaMarbun https://t.co/YWhg3jyHX0'","b'13.06 #LiputanSONORA - Siang ini, Massa Buruh dari berbagi Serikat dan Federasi Buruh berunjuk rasa di kawasan Patung Kuda Jakpus. Mereka meminta pencabutan UU Omnibus Law Cipta Kerja, Batalkan Kenaikan Harga BBM dan Tolak RUU KUHP.\nby  https://t.co/YWhg3jyHX0'", LiputanSONORA Siang ini Massa Buruh dari berbagi Serikat dan Federasi Buruh berunjuk rasa kawasan Patung Kuda Jakpus Mereka meminta pencabutan Omnibus Law Cipta Kerja Batalkan Kenaikan Harga BBM dan Tolak RUU KUHP nby , liputansonora siang ini massa buruh dari berbagi serikat dan federasi buruh berunjuk rasa kawasan patung kuda jakpus mereka meminta pencabutan omnibus law cipta kerja batalkan kenaikan harga bbm dan tolak ruu kuhp nby ,"['liputansonora', 'siang', 'ini', 'massa', 'buruh', 'dari', 'berbagi', 'serikat', 'dan', 'federasi', 'buruh', 'berunjuk', 'rasa', 'kawasan', 'patung', 'kuda', 'jakpus', 'mereka', 'meminta', 'pencabutan', 'omnibus', 'law', 'cipta', 'kerja', 'batalkan', 'kenaikan', 'harga', 'bbm', 'dan', 'tolak', 'ruu', 'kuhp', 'nby']","['liputansonora', 'siang', 'massa', 'buruh', 'berbagi', 'serikat', 'federasi', 'buruh', 'berunjuk', 'kawasan', 'patung', 'kuda', 'jakpus', 'pencabutan', 'omnibus', 'law', 'cipta', 'kerja', 'batalkan', 'kenaikan', 'harga', 'bbm', 'tolak', 'ruu', 'kuhp', 'nby']",liputansonora siang massa buruh bagi serikat federasi buruh unjuk kawasan patung kuda jakpus cabut omnibus law cipta kerja batal naik harga bbm tolak ruu kuhp nby,"{'neg': 0.202, 'neu': 0.536, 'pos': 0.262, 'compound': 0.0}",0.0,neutral
2022-10-10 01:25:04+00:00,1.58E+23,,posbakumpranaja,b'Pakar Hukum Berharap RUU KUHP Segera\xc2\xa0Disahkan https://t.co/HmDvqY87P3',b'Pakar Hukum Berharap RUU KUHP Segera\xc2\xa0Disahkan https://t.co/HmDvqY87P3', Pakar Hukum Berharap RUU KUHP Segera Disahkan , pakar hukum berharap ruu kuhp segera disahkan ,"['pakar', 'hukum', 'berharap', 'ruu', 'kuhp', 'segera', 'disahkan']","['pakar', 'hukum', 'berharap', 'ruu', 'kuhp', 'disahkan']",pakar hukum harap ruu kuhp sah,"{'neg': 0.079, 'neu': 0.886, 'pos': 0.035, 'compound': -0.4404}",-0.4404,negatif
2022-10-09 07:14:51+00:00,1.58E+23,"Banten, Indonesia",JazylAnto,"b'Byk masy yg blm tahu, ternyata KUHP merupakan terjemahan dr hukum Belanda saat menjajah Indonesia. Usianya sdh lbh dari 100 tahun. Indonesia harus merdeka secara konstitusi dengan cara pengesahan RKUHP, yg merupakan RUU buatan para ahli hukum Indonesia https://t.co/YVVeD6dzr1'","b'Byk masy yg blm tahu, ternyata KUHP merupakan terjemahan dr hukum Belanda saat menjajah Indonesia. Usianya sdh lbh dari 100 tahun. Indonesia harus merdeka secara konstitusi dengan cara pengesahan RKUHP, yg merupakan RUU buatan para ahli hukum Indonesia https://t.co/YVVeD6dzr1'", Byk masy blm tahu ternyata KUHP merupakan terjemahan hukum Belanda saat menjajah Indonesia Usianya sdh lbh dari tahun Indonesia harus merdeka secara konstitusi dengan cara pengesahan RKUHP merupakan RUU buatan para ahli hukum Indonesia , byk masy blm tahu ternyata kuhp merupakan terjemahan hukum belanda saat menjajah indonesia usianya sdh lbh dari tahun indonesia harus merdeka secara konstitusi dengan cara pengesahan rkuhp merupakan ruu buatan para ahli hukum indonesia ,"['byk', 'masy', 'blm', 'tahu', 'ternyata', 'kuhp', 'merupakan', 'terjemahan', 'hukum', 'belanda', 'saat', 'menjajah', 'indonesia', 'usianya', 'sdh', 'lbh', 'dari', 'tahun', 'indonesia', 'harus', 'merdeka', 'secara', 'konstitusi', 'dengan', 'cara', 'pengesahan', 'rkuhp', 'merupakan', 'ruu', 'buatan', 'para', 'ahli', 'hukum', 'indonesia']","['byk', 'masy', 'blm', 'kuhp', 'terjemahan', 'hukum', 'belanda', 'menjajah', 'indonesia', 'usianya', 'lbh', 'indonesia', 'merdeka', 'konstitusi', 'pengesahan', 'rkuhp', 'ruu', 'buatan', 'ahli', 'hukum', 'indonesia']",byk masy blm kuhp terjemah hukum belanda jajah indonesia usia lbh indonesia merdeka konstitusi kesah rkuhp ruu buat ahli hukum indonesia,"{'neg': 0.079, 'neu': 0.886, 'pos': 0.035, 'compound': -0.4404}",-0.4404,negatif
2022-10-09 01:55:20+00:00,1.58E+23,,Revenge00810455,"b'Byk masy yg blm tahu, ternyata KUHP merupakan terjemahan dr hukum Belanda saat menjajah Indonesia. Usianya sdh lbh dari 100 tahun.\n\nIndonesia harus merdeka secara konstitusi dengan cara pengesahan RKUHP, yg merupakan RUU buatan para ahli hukum Indonesia.\n\nhttps://t.co/XALZxAkebJ https://t.co/UdCXKy6qOE'","b'Byk masy yg blm tahu, ternyata KUHP merupakan terjemahan dr hukum Belanda saat menjajah Indonesia. Usianya sdh lbh dari 100 tahun.\n\nIndonesia harus merdeka secara konstitusi dengan cara pengesahan RKUHP, yg merupakan RUU buatan para ahli hukum Indonesia.\n\nhttps://t.co/XALZxAkebJ https://t.co/UdCXKy6qOE'", Byk masy blm tahu ternyata KUHP merupakan terjemahan hukum Belanda saat menjajah Indonesia Usianya sdh lbh dari tahun nIndonesia harus merdeka secara konstitusi dengan cara pengesahan RKUHP merupakan RUU buatan para ahli hukum Indonesia , byk masy blm tahu ternyata kuhp merupakan terjemahan hukum belanda saat menjajah indonesia usianya sdh lbh dari tahun nindonesia harus merdeka secara konstitusi dengan cara pengesahan rkuhp merupakan ruu buatan para ahli hukum indonesia ,"['byk', 'masy', 'blm', 'tahu', 'ternyata', 'kuhp', 'merupakan', 'terjemahan', 'hukum', 'belanda', 'saat', 'menjajah', 'indonesia', 'usianya', 'sdh', 'lbh', 'dari', 'tahun', 'nindonesia', 'harus', 'merdeka', 'secara', 'konstitusi', 'dengan', 'cara', 'pengesahan', 'rkuhp', 'merupakan', 'ruu', 'buatan', 'para', 'ahli', 'hukum', 'indonesia']","['byk', 'masy', 'blm', 'kuhp', 'terjemahan', 'hukum', 'belanda', 'menjajah', 'indonesia', 'usianya', 'lbh', 'nindonesia', 'merdeka', 'konstitusi', 'pengesahan', 'rkuhp', 'ruu', 'buatan', 'ahli', 'hukum', 'indonesia']",byk masy blm kuhp terjemah hukum belanda jajah indonesia usia lbh nindonesia merdeka konstitusi kesah rkuhp ruu buat ahli hukum indonesia,"{'neg': 0.139, 'neu': 0.683, 'pos': 0.179, 'compound': 0.25}",0.25,positif
2022-10-08 15:32:30+00:00,1.58E+23,,bapakchika,b'@melaniesubono 26 Sep 2019 lengan kanan gambar bendera merah putih sbg dukungan mahasiswa thd penolakan RUU KUHP dan RUU KPK\n17 Des 2020 tangan kiri Tatto is my Diary\n6 JAN 2020 di dada gambar tapak kaki kucing (hewan kesukaan melanie)\n#tatonyamelanie',b' 26 Sep 2019 lengan kanan gambar bendera merah putih sbg dukungan mahasiswa thd penolakan RUU KUHP dan RUU KPK\n17 Des 2020 tangan kiri Tatto is my Diary\n6 JAN 2020 di dada gambar tapak kaki kucing (hewan kesukaan melanie)\n#tatonyamelanie', Sep lengan kanan gambar bendera merah putih sbg dukungan mahasiswa thd penolakan RUU KUHP dan RUU KPK Des tangan kiri Tatto Diary JAN dada gambar tapak kaki kucing hewan kesukaan melanie tatonyamelanie , sep lengan kanan gambar bendera merah putih sbg dukungan mahasiswa thd penolakan ruu kuhp dan ruu kpk des tangan kiri tatto diary jan dada gambar tapak kaki kucing hewan kesukaan melanie tatonyamelanie ,"['sep', 'lengan', 'kanan', 'gambar', 'bendera', 'merah', 'putih', 'sbg', 'dukungan', 'mahasiswa', 'thd', 'penolakan', 'ruu', 'kuhp', 'dan', 'ruu', 'kpk', 'des', 'tangan', 'kiri', 'tatto', 'diary', 'jan', 'dada', 'gambar', 'tapak', 'kaki', 'kucing', 'hewan', 'kesukaan', 'melanie', 'tatonyamelanie']","['sep', 'lengan', 'kanan', 'gambar', 'bendera', 'merah', 'putih', 'sbg', 'dukungan', 'mahasiswa', 'thd', 'penolakan', 'ruu', 'kuhp', 'ruu', 'kpk', 'des', 'tangan', 'kiri', 'tatto', 'diary', 'jan', 'dada', 'gambar', 'tapak', 'kaki', 'kucing', 'hewan', 'kesukaan', 'melanie', 'tatonyamelanie']",sep lengan kanan gambar bendera merah putih sbg dukung mahasiswa thd tolak ruu kuhp ruu kpk des tangan kiri tatto diary jan dada gambar tapak kaki kucing hewan suka melanie tatonyamelanie,"{'neg': 0.274, 'neu': 0.726, 'pos': 0.0, 'compound': -0.5267}",-0.5267,negatif
2022-10-08 09:06:30+00:00,1.58E+23,"Medan Polonia, Indonesia",givqes,b'RUU KUHP MENYERAP ASPIRASI MSSYARAKAT. https://t.co/gQ8XNL1gZA',b'RUU KUHP MENYERAP ASPIRASI MSSYARAKAT. https://t.co/gQ8XNL1gZA', RUU KUHP MENYERAP ASPIRASI MSSYARAKAT , ruu kuhp menyerap aspirasi mssyarakat ,"['ruu', 'kuhp', 'menyerap', 'aspirasi', 'mssyarakat']","['ruu', 'kuhp', 'menyerap', 'aspirasi', 'mssyarakat']",ruu kuhp serap aspirasi mssyarakat,"{'neg': 0.151, 'neu': 0.645, 'pos': 0.204, 'compound': 0.4588}",0.4588,positif
2022-10-08 05:00:21+00:00,1.58E+23,"Pasuruan, Jawa Timur",erika_cuoy,b'Tidak Ada Pembatasan Kebebasan PERS Pada RUU KUHP Karena Ketentuan Tentang PERS Sudah Diatur Dalam UU PERS\n#KeadilanRestoratif\n#hukum\n#KumhamPasti https://t.co/3Ebx0EkbFC',b'Tidak Ada Pembatasan Kebebasan PERS Pada RUU KUHP Karena Ketentuan Tentang PERS Sudah Diatur Dalam UU PERS\n#KeadilanRestoratif\n#hukum\n#KumhamPasti https://t.co/3Ebx0EkbFC', Tidak Ada Pembatasan Kebebasan PERS Pada RUU KUHP Karena Ketentuan Tentang PERS Sudah Diatur Dalam PERS KeadilanRestoratif hukum KumhamPasti , tidak ada pembatasan kebebasan pers pada ruu kuhp karena ketentuan tentang pers sudah diatur dalam pers keadilanrestoratif hukum kumhampasti ,"['tidak', 'ada', 'pembatasan', 'kebebasan', 'pers', 'pada', 'ruu', 'kuhp', 'karena', 'ketentuan', 'tentang', 'pers', 'sudah', 'diatur', 'dalam', 'pers', 'keadilanrestoratif', 'hukum', 'kumhampasti']","['pembatasan', 'kebebasan', 'pers', 'ruu', 'kuhp', 'ketentuan', 'pers', 'diatur', 'pers', 'keadilanrestoratif', 'hukum', 'kumhampasti']",batas bebas pers ruu kuhp tentu pers atur pers keadilanrestoratif hukum kumhampasti,"{'neg': 0.268, 'neu': 0.531, 'pos': 0.202, 'compound': -0.3612}",-0.3612,negatif
2022-10-08 04:59:48+00:00,1.58E+23,"Pasuruan, Jawa Timur",erika_cuoy,b'Pasal Penghinaan Dalam RUU KUHP Tidak Membatasi Demokrasi dan Kebebasan Berpendapat.\n#KeadilanRestoratif\n#hukum\n#KumhamPasti https://t.co/EWn0XHSnPp',b'Pasal Penghinaan Dalam RUU KUHP Tidak Membatasi Demokrasi dan Kebebasan Berpendapat.\n#KeadilanRestoratif\n#hukum\n#KumhamPasti https://t.co/EWn0XHSnPp', Pasal Penghinaan Dalam RUU KUHP Tidak Membatasi Demokrasi dan Kebebasan Berpendapat KeadilanRestoratif hukum KumhamPasti , pasal penghinaan dalam ruu kuhp tidak membatasi demokrasi dan kebebasan berpendapat keadilanrestoratif hukum kumhampasti ,"['pasal', 'penghinaan', 'dalam', 'ruu', 'kuhp', 'tidak', 'membatasi', 'demokrasi', 'dan', 'kebebasan', 'berpendapat', 'keadilanrestoratif', 'hukum', 'kumhampasti']","['pasal', 'penghinaan', 'ruu', 'kuhp', 'membatasi', 'demokrasi', 'kebebasan', 'berpendapat', 'keadilanrestoratif', 'hukum', 'kumhampasti']",pasal hina ruu kuhp batas demokrasi bebas dapat keadilanrestoratif hukum kumhampasti,"{'neg': 0.238, 'neu': 0.686, 'pos': 0.076, 'compound': -0.6705}",-0.6705,negatif
2022-10-08 04:39:48+00:00,1.58E+23,,ChanLaw3,"b'Melalui RUU KUHP, Pemerintah Komitmen Berantas LGBT Penyakit Menyimpang yang bisa Rusak Masadepan Bangsa.\n.\n.\n#SAHkanRUKUHP #RUKUHP https://t.co/tgg5PHHDBo'","b'Melalui RUU KUHP, Pemerintah Komitmen Berantas LGBT Penyakit Menyimpang yang bisa Rusak Masadepan Bangsa.\n.\n.\n#SAHkanRUKUHP #RUKUHP https://t.co/tgg5PHHDBo'", Melalui RUU KUHP Pemerintah Komitmen Berantas LGBT Penyakit Menyimpang yang bisa Rusak Masadepan Bangsa SAHkanRUKUHP RUKUHP , melalui ruu kuhp pemerintah komitmen berantas lgbt penyakit menyimpang yang bisa rusak masadepan bangsa sahkanrukuhp rukuhp ,"['melalui', 'ruu', 'kuhp', 'pemerintah', 'komitmen', 'berantas', 'lgbt', 'penyakit', 'menyimpang', 'yang', 'bisa', 'rusak', 'masadepan', 'bangsa', 'sahkanrukuhp', 'rukuhp']","['ruu', 'kuhp', 'pemerintah', 'komitmen', 'berantas', 'lgbt', 'penyakit', 'menyimpang', 'rusak', 'masadepan', 'bangsa', 'sahkanrukuhp', 'rukuhp']",ruu kuhp perintah komitmen berantas lgbt sakit simpang rusak masadepan bangsa sahkanrukuhp rukuhp,"{'neg': 0.448, 'neu': 0.464, 'pos': 0.088, 'compound': -0.9325}",-0.9325,negatif
2022-10-08 02:30:54+00:00,1.58E+23,,ariandi6031,b'penghinaan dalam RUU KUHP tidak membatasi demokrasi #RestorativeJustice #Kumhampasti #Hukum #RKUHP #KUHP https://t.co/VxzA7pY5wm',b'penghinaan dalam RUU KUHP tidak membatasi demokrasi #RestorativeJustice #Kumhampasti #Hukum #RKUHP #KUHP https://t.co/VxzA7pY5wm', penghinaan dalam RUU KUHP tidak membatasi demokrasi RestorativeJustice Kumhampasti Hukum RKUHP KUHP , penghinaan dalam ruu kuhp tidak membatasi demokrasi restorativejustice kumhampasti hukum rkuhp kuhp ,"['penghinaan', 'dalam', 'ruu', 'kuhp', 'tidak', 'membatasi', 'demokrasi', 'restorativejustice', 'kumhampasti', 'hukum', 'rkuhp', 'kuhp']","['penghinaan', 'ruu', 'kuhp', 'membatasi', 'demokrasi', 'restorativejustice', 'kumhampasti', 'hukum', 'rkuhp', 'kuhp']",hina ruu kuhp batas demokrasi restorativejustice kumhampasti hukum rkuhp kuhp,"{'neg': 0.338, 'neu': 0.547, 'pos': 0.114, 'compound': -0.6705}",-0.6705,negatif
2022-10-07 17:54:25+00:00,1.58E+23,,HajiUdi69068030,b'Pengesahan RUU KUHP untuk tingkatkan tindak pidana Indonesia jadi modern https://t.co/B8LOdwJnQQ',b'Pengesahan RUU KUHP untuk tingkatkan tindak pidana Indonesia jadi modern https://t.co/B8LOdwJnQQ', Pengesahan RUU KUHP untuk tingkatkan tindak pidana Indonesia jadi modern , pengesahan ruu kuhp untuk tingkatkan tindak pidana indonesia jadi modern ,"['pengesahan', 'ruu', 'kuhp', 'untuk', 'tingkatkan', 'tindak', 'pidana', 'indonesia', 'jadi', 'modern']","['pengesahan', 'ruu', 'kuhp', 'tingkatkan', 'tindak', 'pidana', 'indonesia', 'modern']",kesah ruu kuhp tingkat tindak pidana indonesia modern,"{'neg': 0.281, 'neu': 0.477, 'pos': 0.242, 'compound': -0.2415}",-0.2415,negatif
2022-10-07 17:52:11+00:00,1.58E+23,,HajiUdi69068030,b'Dukung mendorong pengesahan RUU KUHP agar hukum pidana di Indonesia lebih modern https://t.co/rpTyizkqY5',b'Dukung mendorong pengesahan RUU KUHP agar hukum pidana di Indonesia lebih modern https://t.co/rpTyizkqY5', Dukung mendorong pengesahan RUU KUHP agar hukum pidana Indonesia lebih modern , dukung mendorong pengesahan ruu kuhp agar hukum pidana indonesia lebih modern ,"['dukung', 'mendorong', 'pengesahan', 'ruu', 'kuhp', 'agar', 'hukum', 'pidana', 'indonesia', 'lebih', 'modern']","['dukung', 'mendorong', 'pengesahan', 'ruu', 'kuhp', 'hukum', 'pidana', 'indonesia', 'modern']",dukung dorong kesah ruu kuhp hukum pidana indonesia modern,"{'neg': 0.264, 'neu': 0.233, 'pos': 0.504, 'compound': 0.4767}",0.4767,positif
2022-10-07 08:47:22+00:00,1.58E+23,,RaraSinta_12,b'RUU kuhp kawal kebebasan pers https://t.co/BSprpdC4me',b'RUU kuhp kawal kebebasan pers https://t.co/BSprpdC4me', RUU kuhp kawal kebebasan pers , ruu kuhp kawal kebebasan pers ,"['ruu', 'kuhp', 'kawal', 'kebebasan', 'pers']","['ruu', 'kuhp', 'kawal', 'kebebasan', 'pers']",ruu kuhp kawal bebas pers,"{'neg': 0.142, 'neu': 0.788, 'pos': 0.07, 'compound': -0.34}",-0.34,negatif
